interaction_id,user_id,activity_id,interaction_type,rating,event_date,weather_context,group_type,synthetic
syn_i007909,syn_u0503,osm_node_2404244822,rating,5,2025-01-03,sunny,family,true
syn_i007910,syn_u0503,osm_node_3006173065,view,4,2025-02-03,sunny,family,true
syn_i007911,syn_u0503,osm_node_2136830837,view,5,2025-03-07,rain,family,true
syn_i007912,syn_u0503,osm_way_459450616,rating,3,2025-05-11,rain,family,true
syn_i007913,syn_u0503,osm_node_9932395218,visit,5,2025-03-02,mild,family,true
syn_i007914,syn_u0503,osm_way_75010395,visit,5,2025-02-11,mild,family,true
syn_i007915,syn_u0503,osm_relation_5268441,view,5,2025-06-14,mild,family,true
syn_i007916,syn_u0503,osm_node_2327625174,save,5,2025-12-21,mild,family,true
syn_i007917,syn_u0503,osm_node_4802016942,visit,4,2025-09-25,sunny,family,true
syn_i007918,syn_u0503,osm_node_2270109247,rating,5,2025-11-06,mild,family,true
syn_i007919,syn_u0503,osm_node_2330280324,view,4,2025-01-06,rain,family,true
syn_i007920,syn_u0503,osm_node_3814719035,rating,5,2026-03-01,rain,family,true
syn_i007921,syn_u0503,osm_node_10119744749,rating,4,2025-10-18,mild,family,true
syn_i007922,syn_u0503,osm_node_5199218716,save,5,2025-06-23,sunny,family,true
syn_i007923,syn_u0504,osm_node_4502533028,rating,4,2025-04-14,hot,friends,true
syn_i007924,syn_u0504,osm_node_368164974,visit,4,2025-04-09,sunny,friends,true
syn_i007925,syn_u0504,osm_way_1535284390,rating,5,2026-02-23,mild,friends,true
syn_i007926,syn_u0504,osm_way_26565940,view,5,2026-01-06,sunny,friends,true
syn_i007927,syn_u0504,osm_relation_4293839,visit,5,2025-02-26,sunny,friends,true
syn_i007928,syn_u0504,osm_way_452935974,rating,5,2025-05-10,hot,friends,true
syn_i007929,syn_u0504,osm_node_2078416195,view,3,2026-06-08,mild,friends,true
syn_i007930,syn_u0504,osm_way_27129638,view,5,2026-06-11,rain,friends,true
syn_i007931,syn_u0504,osm_way_697230390,save,5,2026-06-13,sunny,friends,true
syn_i007932,syn_u0504,osm_way_452935815,save,5,2025-05-11,sunny,friends,true
syn_i007933,syn_u0504,osm_way_633486544,rating,5,2025-05-21,rain,friends,true
syn_i007934,syn_u0504,osm_node_13588658701,visit,5,2025-12-05,hot,friends,true
syn_i007935,syn_u0504,osm_node_10653390095,rating,5,2026-05-08,hot,friends,true
syn_i007936,syn_u0504,osm_way_622444214,view,5,2025-02-01,hot,friends,true
syn_i007937,syn_u0504,osm_way_1318498221,save,5,2025-08-23,mild,friends,true
syn_i007938,syn_u0504,osm_node_13702887688,save,4,2025-12-10,rain,friends,true
syn_i007939,syn_u0504,osm_way_1289126876,visit,5,2025-03-17,rain,friends,true
syn_i007940,syn_u0505,osm_node_12688208095,view,4,2025-02-14,sunny,solo,true
syn_i007941,syn_u0505,osm_way_1528898340,view,5,2026-01-15,sunny,solo,true
syn_i007942,syn_u0505,osm_way_337503024,save,4,2025-03-21,sunny,solo,true
syn_i007943,syn_u0505,osm_way_44501283,view,5,2025-01-17,sunny,solo,true
syn_i007944,syn_u0505,osm_node_13171586336,view,3,2026-06-25,rain,solo,true
syn_i007945,syn_u0505,osm_node_2768791560,rating,5,2026-04-13,sunny,solo,true
syn_i007946,syn_u0505,osm_node_5085491887,visit,5,2025-10-19,hot,solo,true
syn_i007947,syn_u0505,osm_relation_4080620,visit,2,2025-04-18,sunny,solo,true
syn_i007948,syn_u0505,osm_way_1444057670,view,5,2025-05-30,hot,solo,true
syn_i007949,syn_u0505,osm_way_701452865,rating,5,2025-04-04,mild,solo,true
syn_i007950,syn_u0505,osm_node_368171598,visit,3,2026-03-16,sunny,solo,true
syn_i007951,syn_u0505,osm_relation_20223223,visit,5,2025-09-13,rain,solo,true
syn_i007952,syn_u0505,osm_node_5890165685,view,5,2025-12-17,mild,solo,true
syn_i007953,syn_u0505,osm_relation_17824158,view,3,2025-02-27,hot,solo,true
syn_i007954,syn_u0505,osm_node_597141288,save,5,2025-02-23,hot,solo,true
syn_i007955,syn_u0505,osm_way_102652539,rating,5,2026-01-09,hot,solo,true
syn_i007956,syn_u0505,osm_node_5910669788,view,4,2025-02-05,mild,solo,true
syn_i007957,syn_u0506,osm_way_118987679,save,4,2026-07-14,mild,solo,true
syn_i007958,syn_u0506,osm_way_118524668,rating,4,2025-01-24,rain,solo,true
syn_i007959,syn_u0506,osm_node_7159234143,view,5,2026-05-02,hot,solo,true
syn_i007960,syn_u0506,osm_way_837696042,save,4,2025-04-28,mild,solo,true
syn_i007961,syn_u0506,osm_way_581027347,rating,3,2025-03-10,hot,solo,true
syn_i007962,syn_u0506,osm_way_280571506,visit,4,2025-09-27,sunny,solo,true
syn_i007963,syn_u0506,osm_node_4991344758,visit,5,2025-05-07,mild,solo,true
syn_i007964,syn_u0506,osm_way_1039404269,rating,4,2025-01-06,sunny,solo,true
syn_i007965,syn_u0506,osm_node_6596032786,rating,4,2025-01-24,rain,solo,true
syn_i007966,syn_u0506,osm_node_7137864657,save,4,2025-06-02,sunny,solo,true
syn_i007967,syn_u0506,osm_node_357629403,rating,5,2025-11-29,rain,solo,true
syn_i007968,syn_u0506,osm_node_5711103781,rating,5,2026-07-26,mild,solo,true
syn_i007969,syn_u0507,osm_way_27038159,view,5,2025-11-05,rain,family,true
syn_i007970,syn_u0507,osm_way_42407248,rating,5,2026-01-25,rain,family,true
syn_i007971,syn_u0507,osm_way_157655706,visit,5,2025-01-27,mild,family,true
syn_i007972,syn_u0507,osm_way_39270124,visit,5,2025-09-19,hot,family,true
syn_i007973,syn_u0507,osm_way_190571499,save,5,2025-12-23,mild,family,true
syn_i007974,syn_u0507,osm_way_218388000,rating,5,2025-06-11,sunny,family,true
syn_i007975,syn_u0507,osm_node_11257110619,rating,3,2025-03-25,sunny,family,true
syn_i007976,syn_u0507,osm_way_134579976,rating,5,2026-05-19,hot,family,true
syn_i007977,syn_u0507,osm_way_1380916010,visit,4,2025-05-14,mild,family,true
syn_i007978,syn_u0507,osm_way_1292262682,rating,5,2026-01-11,rain,family,true
syn_i007979,syn_u0507,osm_way_210307807,view,3,2025-01-21,hot,family,true
syn_i007980,syn_u0507,osm_way_159920646,rating,5,2026-07-18,hot,family,true
syn_i007981,syn_u0507,osm_way_28896971,view,5,2026-05-03,rain,family,true
syn_i007982,syn_u0507,osm_way_186749634,visit,5,2025-11-29,hot,family,true
syn_i007983,syn_u0507,osm_way_5732180,rating,5,2026-03-04,hot,family,true
syn_i007984,syn_u0507,osm_way_398407018,visit,5,2025-12-14,rain,family,true
syn_i007985,syn_u0508,osm_way_1113163471,rating,5,2025-11-20,sunny,friends,true
syn_i007986,syn_u0508,osm_way_220551969,rating,5,2025-12-03,rain,friends,true
syn_i007987,syn_u0508,osm_way_779676166,save,5,2025-09-25,sunny,friends,true
syn_i007988,syn_u0508,osm_way_544909291,visit,5,2026-02-16,sunny,friends,true
syn_i007989,syn_u0508,osm_way_687186150,visit,5,2026-01-24,hot,friends,true
syn_i007990,syn_u0508,osm_way_1431244612,save,5,2025-06-25,mild,friends,true
syn_i007991,syn_u0508,osm_way_193023238,visit,5,2026-07-03,mild,friends,true
syn_i007992,syn_u0508,osm_way_1490421682,rating,4,2025-05-16,hot,friends,true
syn_i007993,syn_u0508,osm_way_486674382,rating,5,2026-05-29,mild,friends,true
syn_i007994,syn_u0508,osm_way_1111550773,view,5,2025-06-27,rain,friends,true
syn_i007995,syn_u0508,osm_way_316388494,rating,5,2025-11-12,mild,friends,true
syn_i007996,syn_u0508,osm_way_216488716,visit,5,2025-06-17,mild,friends,true
syn_i007997,syn_u0508,osm_way_144908346,rating,5,2026-05-03,rain,friends,true
syn_i007998,syn_u0508,osm_relation_20814273,rating,5,2026-05-10,rain,friends,true
syn_i007999,syn_u0508,osm_way_454779019,save,5,2025-08-07,hot,friends,true
syn_i008000,syn_u0508,osm_way_1349696762,view,5,2026-02-18,mild,friends,true
syn_i008001,syn_u0508,osm_way_128516266,save,5,2025-06-20,mild,friends,true
syn_i008002,syn_u0509,osm_node_13372634219,rating,4,2025-08-13,rain,solo,true
syn_i008003,syn_u0509,osm_way_334239535,visit,5,2026-06-11,mild,solo,true
syn_i008004,syn_u0509,osm_node_11220871805,rating,5,2026-06-08,sunny,solo,true
syn_i008005,syn_u0509,osm_way_356323017,view,5,2026-06-20,mild,solo,true
syn_i008006,syn_u0509,osm_way_706527892,rating,4,2025-01-27,rain,solo,true
syn_i008007,syn_u0509,osm_way_297639349,view,4,2025-05-31,rain,solo,true
syn_i008008,syn_u0509,osm_way_60928339,save,5,2026-03-15,mild,solo,true
syn_i008009,syn_u0509,osm_way_709564106,rating,5,2025-01-07,hot,solo,true
syn_i008010,syn_u0509,osm_way_629363692,visit,5,2025-02-17,rain,solo,true
syn_i008011,syn_u0509,osm_way_1222051840,view,4,2025-12-31,mild,solo,true
syn_i008012,syn_u0509,osm_node_6639667866,save,4,2025-01-12,rain,solo,true
syn_i008013,syn_u0509,osm_node_988833918,visit,5,2026-06-13,rain,solo,true
syn_i008014,syn_u0509,osm_way_291160794,visit,4,2025-05-13,mild,solo,true
syn_i008015,syn_u0509,osm_way_1327302145,visit,4,2025-01-27,mild,solo,true
syn_i008016,syn_u0509,osm_node_13505469796,view,4,2025-01-19,hot,solo,true
syn_i008017,syn_u0509,osm_way_338550400,view,5,2025-01-30,rain,solo,true
syn_i008018,syn_u0509,osm_way_410094482,rating,3,2026-04-17,hot,solo,true
syn_i008019,syn_u0510,osm_way_872780952,save,5,2025-10-01,hot,couple,true
syn_i008020,syn_u0510,osm_node_12479633037,save,2,2025-11-19,rain,couple,true
syn_i008021,syn_u0510,osm_relation_18186611,save,4,2026-02-06,mild,couple,true
syn_i008022,syn_u0510,osm_way_162283901,view,5,2026-06-10,sunny,couple,true
syn_i008023,syn_u0510,osm_relation_5214509,view,5,2025-05-13,sunny,couple,true
syn_i008024,syn_u0510,osm_way_143926550,view,4,2025-08-03,rain,couple,true
syn_i008025,syn_u0510,osm_node_7874287865,rating,4,2025-11-20,rain,couple,true
syn_i008026,syn_u0510,osm_way_231422159,rating,5,2025-12-07,rain,couple,true
syn_i008027,syn_u0510,osm_way_760586268,visit,3,2026-07-13,mild,couple,true
syn_i008028,syn_u0510,osm_way_59267603,view,5,2026-01-03,sunny,couple,true
syn_i008029,syn_u0510,osm_way_320523902,rating,3,2025-05-26,sunny,couple,true
syn_i008030,syn_u0510,osm_way_131817709,visit,5,2026-06-22,rain,couple,true
syn_i008031,syn_u0510,osm_node_3575515095,rating,4,2025-03-28,mild,couple,true
syn_i008032,syn_u0510,osm_way_182197170,view,5,2025-02-13,hot,couple,true
syn_i008033,syn_u0510,osm_way_209958677,visit,3,2026-02-28,hot,couple,true
syn_i008034,syn_u0510,osm_way_1086775645,save,5,2025-09-29,mild,couple,true
syn_i008035,syn_u0511,osm_way_30446984,rating,4,2026-07-17,sunny,friends,true
syn_i008036,syn_u0511,osm_way_555029922,rating,5,2025-02-02,rain,friends,true
syn_i008037,syn_u0511,osm_way_1093984733,rating,5,2026-06-05,sunny,friends,true
syn_i008038,syn_u0511,osm_way_132679524,view,4,2026-05-24,sunny,friends,true
syn_i008039,syn_u0511,osm_way_79582357,save,5,2025-09-08,rain,friends,true
syn_i008040,syn_u0511,osm_node_928671453,view,4,2025-11-22,mild,friends,true
syn_i008041,syn_u0511,osm_way_80678414,rating,4,2025-06-28,hot,friends,true
syn_i008042,syn_u0511,osm_way_555029934,rating,3,2025-03-26,hot,friends,true
syn_i008043,syn_u0511,osm_node_928665333,save,5,2025-09-28,mild,friends,true
syn_i008044,syn_u0511,osm_node_368164997,visit,4,2026-02-25,sunny,friends,true
syn_i008045,syn_u0511,osm_node_368165000,rating,4,2026-03-17,rain,friends,true
syn_i008046,syn_u0512,osm_way_463900484,visit,3,2025-06-22,mild,friends,true
syn_i008047,syn_u0512,osm_way_450893335,visit,3,2025-07-24,sunny,friends,true
syn_i008048,syn_u0512,osm_node_12040590552,view,4,2025-01-22,sunny,friends,true
syn_i008049,syn_u0512,osm_relation_19314858,view,4,2025-05-19,rain,friends,true
syn_i008050,syn_u0512,osm_way_355880187,view,4,2025-03-26,sunny,friends,true
syn_i008051,syn_u0512,osm_node_13887660608,rating,4,2026-07-10,rain,friends,true
syn_i008052,syn_u0512,osm_way_219613587,view,3,2026-02-16,sunny,friends,true
syn_i008053,syn_u0512,osm_way_452935895,visit,4,2025-10-09,rain,friends,true
syn_i008054,syn_u0512,osm_node_10201043582,visit,4,2026-05-15,hot,friends,true
syn_i008055,syn_u0512,osm_node_13424627630,visit,5,2025-05-06,sunny,friends,true
syn_i008056,syn_u0512,osm_node_2078416195,view,4,2025-08-31,hot,friends,true
syn_i008057,syn_u0512,osm_way_288540979,view,3,2025-07-14,sunny,friends,true
syn_i008058,syn_u0512,osm_way_27454080,view,4,2025-11-15,sunny,friends,true
syn_i008059,syn_u0513,osm_way_296773223,view,3,2026-07-09,hot,family,true
syn_i008060,syn_u0513,osm_relation_960414,rating,4,2026-01-07,rain,family,true
syn_i008061,syn_u0513,osm_node_1569368562,view,3,2025-09-18,mild,family,true
syn_i008062,syn_u0513,osm_way_37058377,visit,5,2025-02-07,mild,family,true
syn_i008063,syn_u0513,osm_node_5080396725,visit,5,2025-11-10,hot,family,true
syn_i008064,syn_u0513,osm_node_5799576816,view,4,2025-11-02,sunny,family,true
syn_i008065,syn_u0513,osm_way_403536560,visit,3,2026-01-14,rain,family,true
syn_i008066,syn_u0513,osm_node_4147984989,save,5,2025-10-14,mild,family,true
syn_i008067,syn_u0513,osm_node_2778623157,view,5,2025-01-08,rain,family,true
syn_i008068,syn_u0513,osm_node_3570796812,rating,4,2025-10-26,hot,family,true
syn_i008069,syn_u0513,osm_node_2270109247,rating,4,2025-04-04,mild,family,true
syn_i008070,syn_u0513,osm_node_13733684027,visit,5,2025-12-23,sunny,family,true
syn_i008071,syn_u0513,osm_way_178504682,rating,5,2026-05-26,hot,family,true
syn_i008072,syn_u0513,osm_node_10978233485,visit,3,2026-02-20,rain,family,true
syn_i008073,syn_u0513,osm_node_2404230935,rating,5,2025-12-21,mild,family,true
syn_i008074,syn_u0513,osm_way_521393270,rating,3,2025-01-01,mild,family,true
syn_i008075,syn_u0514,osm_way_98251043,rating,5,2025-08-26,rain,couple,true
syn_i008076,syn_u0514,osm_node_928671453,rating,4,2026-07-19,sunny,couple,true
syn_i008077,syn_u0514,osm_way_79586918,save,5,2026-03-02,sunny,couple,true
syn_i008078,syn_u0514,osm_node_7067947008,save,4,2025-02-17,hot,couple,true
syn_i008079,syn_u0514,osm_node_928725830,visit,5,2026-02-18,sunny,couple,true
syn_i008080,syn_u0514,osm_way_78486005,rating,4,2025-10-19,rain,couple,true
syn_i008081,syn_u0514,osm_node_5910620582,visit,4,2025-10-31,sunny,couple,true
syn_i008082,syn_u0514,osm_way_130457249,view,3,2025-05-31,rain,couple,true
syn_i008083,syn_u0514,osm_node_12018895174,save,4,2025-04-04,hot,couple,true
syn_i008084,syn_u0514,osm_way_1279100118,save,4,2025-10-01,hot,couple,true
syn_i008085,syn_u0514,osm_node_7067947002,rating,4,2026-04-11,sunny,couple,true
syn_i008086,syn_u0514,osm_way_555029934,save,5,2025-11-05,mild,couple,true
syn_i008087,syn_u0514,osm_node_368165769,rating,5,2025-03-22,rain,couple,true
syn_i008088,syn_u0515,osm_way_29830158,visit,5,2026-06-11,mild,solo,true
syn_i008089,syn_u0515,osm_relation_20251066,rating,5,2025-03-17,rain,solo,true
syn_i008090,syn_u0515,osm_way_29818338,view,5,2025-10-12,mild,solo,true
syn_i008091,syn_u0515,osm_node_358276999,save,5,2026-04-01,hot,solo,true
syn_i008092,syn_u0515,osm_way_29818803,visit,5,2025-09-15,hot,solo,true
syn_i008093,syn_u0515,osm_node_7644699629,visit,3,2025-11-09,rain,solo,true
syn_i008094,syn_u0515,osm_node_367778072,rating,4,2025-05-27,sunny,solo,true
syn_i008095,syn_u0515,osm_way_397678751,save,5,2025-09-17,rain,solo,true
syn_i008096,syn_u0515,osm_way_838370789,view,5,2026-06-06,rain,solo,true
syn_i008097,syn_u0515,osm_way_761588940,rating,5,2025-11-09,hot,solo,true
syn_i008098,syn_u0515,osm_node_358269414,visit,5,2026-04-23,rain,solo,true
syn_i008099,syn_u0515,osm_relation_17995454,save,5,2025-12-18,sunny,solo,true
syn_i008100,syn_u0515,osm_way_1429116320,save,5,2025-07-11,sunny,solo,true
syn_i008101,syn_u0515,osm_way_29513588,view,4,2026-01-13,hot,solo,true
syn_i008102,syn_u0515,osm_node_257536482,save,4,2025-09-05,sunny,solo,true
syn_i008103,syn_u0516,osm_way_30675038,visit,5,2025-10-23,mild,family,true
syn_i008104,syn_u0516,osm_way_278139776,rating,5,2026-02-28,sunny,family,true
syn_i008105,syn_u0516,osm_node_3522837919,save,3,2025-04-24,rain,family,true
syn_i008106,syn_u0516,osm_way_23908184,view,4,2026-07-11,mild,family,true
syn_i008107,syn_u0516,osm_node_4625205008,save,5,2026-05-27,sunny,family,true
syn_i008108,syn_u0516,osm_node_12727181306,view,4,2025-02-20,rain,family,true
syn_i008109,syn_u0516,osm_way_206662303,save,5,2025-01-22,mild,family,true
syn_i008110,syn_u0516,osm_way_68876388,rating,5,2025-07-31,hot,family,true
syn_i008111,syn_u0516,osm_node_3881440385,visit,5,2026-07-11,sunny,family,true
syn_i008112,syn_u0516,osm_node_1970235762,rating,5,2026-05-08,mild,family,true
syn_i008113,syn_u0516,osm_node_10656846904,rating,5,2026-03-21,sunny,family,true
syn_i008114,syn_u0516,osm_node_13154200801,save,5,2026-05-28,mild,family,true
syn_i008115,syn_u0516,osm_way_225182880,rating,4,2026-07-29,sunny,family,true
syn_i008116,syn_u0516,osm_way_1437026588,rating,5,2025-01-12,mild,family,true
syn_i008117,syn_u0516,osm_node_1948074360,save,5,2026-04-30,mild,family,true
syn_i008118,syn_u0516,osm_way_306787829,rating,5,2025-03-21,rain,family,true
syn_i008119,syn_u0516,osm_way_138662530,rating,5,2026-05-18,hot,family,true
syn_i008120,syn_u0516,osm_way_353551813,save,4,2026-07-23,mild,family,true
syn_i008121,syn_u0516,osm_way_1020428768,rating,5,2025-12-02,mild,family,true
syn_i008122,syn_u0516,osm_way_681436082,view,5,2025-08-24,rain,family,true
syn_i008123,syn_u0517,osm_way_226145848,rating,5,2025-09-23,rain,family,true
syn_i008124,syn_u0517,osm_way_396606877,visit,4,2026-06-15,sunny,family,true
syn_i008125,syn_u0517,osm_node_2351712431,visit,5,2025-05-19,rain,family,true
syn_i008126,syn_u0517,osm_way_306759590,rating,4,2025-06-15,sunny,family,true
syn_i008127,syn_u0517,osm_relation_5420999,rating,4,2026-07-10,hot,family,true
syn_i008128,syn_u0517,osm_node_2400858994,save,5,2026-03-26,hot,family,true
syn_i008129,syn_u0517,osm_relation_960410,visit,4,2025-02-05,mild,family,true
syn_i008130,syn_u0517,osm_way_30896555,visit,4,2026-02-05,rain,family,true
syn_i008131,syn_u0517,osm_relation_2955450,visit,4,2025-05-13,rain,family,true
syn_i008132,syn_u0517,osm_way_161084252,rating,5,2025-02-26,mild,family,true
syn_i008133,syn_u0517,osm_node_2327625174,view,4,2026-05-12,mild,family,true
syn_i008134,syn_u0517,osm_way_296773223,rating,5,2025-06-19,hot,family,true
syn_i008135,syn_u0517,osm_node_825301150,rating,4,2025-09-04,sunny,family,true
syn_i008136,syn_u0517,osm_node_2354406521,view,5,2025-04-23,rain,family,true
syn_i008137,syn_u0517,osm_node_12148056155,save,5,2025-07-22,hot,family,true
syn_i008138,syn_u0517,osm_node_14027816501,visit,5,2025-07-23,hot,family,true
syn_i008139,syn_u0517,osm_node_2270109247,rating,3,2025-12-18,mild,family,true
syn_i008140,syn_u0517,osm_way_403686629,visit,4,2025-05-27,sunny,family,true
syn_i008141,syn_u0517,osm_way_217604433,save,5,2025-02-22,rain,family,true
syn_i008142,syn_u0517,osm_relation_7152576,visit,5,2026-05-25,hot,family,true
syn_i008143,syn_u0518,osm_way_94482763,rating,4,2025-02-12,rain,couple,true
syn_i008144,syn_u0518,osm_way_29818507,rating,5,2025-08-15,hot,couple,true
syn_i008145,syn_u0518,osm_way_29631713,rating,4,2025-04-08,sunny,couple,true
syn_i008146,syn_u0518,osm_way_29818803,visit,5,2025-08-09,rain,couple,true
syn_i008147,syn_u0518,osm_node_7887357577,rating,4,2026-04-11,mild,couple,true
syn_i008148,syn_u0518,osm_way_33529303,view,4,2025-03-29,hot,couple,true
syn_i008149,syn_u0518,osm_node_3179914766,save,3,2026-06-03,mild,couple,true
syn_i008150,syn_u0518,osm_node_7644322073,save,3,2026-07-23,sunny,couple,true
syn_i008151,syn_u0518,osm_way_823307806,visit,4,2026-07-23,mild,couple,true
syn_i008152,syn_u0518,osm_relation_14023922,rating,4,2025-07-29,rain,couple,true
syn_i008153,syn_u0518,osm_node_358269409,rating,4,2025-01-26,sunny,couple,true
syn_i008154,syn_u0518,osm_way_29745014,view,4,2025-12-06,sunny,couple,true
syn_i008155,syn_u0518,osm_way_469245177,view,4,2026-01-04,hot,couple,true
syn_i008156,syn_u0518,osm_node_367778060,visit,4,2026-03-05,sunny,couple,true
syn_i008157,syn_u0518,osm_way_213195201,visit,3,2026-05-06,rain,couple,true
syn_i008158,syn_u0519,osm_node_10121602168,visit,4,2025-08-22,sunny,friends,true
syn_i008159,syn_u0519,osm_way_1268550130,visit,4,2025-08-04,hot,friends,true
syn_i008160,syn_u0519,osm_way_225765125,rating,4,2026-01-14,hot,friends,true
syn_i008161,syn_u0519,osm_node_10299258542,save,3,2025-01-09,hot,friends,true
syn_i008162,syn_u0519,osm_way_932604793,view,5,2025-01-31,mild,friends,true
syn_i008163,syn_u0519,osm_node_1661184269,rating,3,2025-08-21,rain,friends,true
