activity_id,name,category,subcategory,city,state,lat,lon,indoor_outdoor,estimated_cost_usd_min,estimated_cost_usd_max,is_estimated,typical_duration_min,group_suitability,family_kids_suitable,wheelchair,website,phone,opening_hours,source,source_id,source_url,data_quality_score
osm_node_5360034111,AMC Newport 11,cinema,cinema,New York,NY,40.726652,-74.038109,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.amctheatres.com/movie-theatres/jersey-city/amc-newport-centre-11,,,OpenStreetMap,node/5360034111,https://www.openstreetmap.org/node/5360034111,0.83
osm_node_368043485,Angelika Film Center,cinema,cinema,New York,NY,40.725942,-73.997332,indoor,12,25,true,135,small_to_large,yes,yes,,,,OpenStreetMap,node/368043485,https://www.openstreetmap.org/node/368043485,0.77
osm_node_1927319778,Anthology Film Archives,cinema,cinema,New York,NY,40.724755,-73.99026,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.anthologyfilmarchives.org/,+1-212-505-5181,"""Temporarily closed""",OpenStreetMap,node/1927319778,https://www.openstreetmap.org/node/1927319778,1
osm_node_9842564521,BAM Rose Cinemas,cinema,cinema,New York,NY,40.686698,-73.97751,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.bam.org/visit#/Peter-Jay-Sharp-Building/BAM-Rose-Cinemas,+1-718-636-4100,,OpenStreetMap,node/9842564521,https://www.openstreetmap.org/node/9842564521,0.95
osm_node_13695739586,BAM Rose Cinemas at BAM KBH,cinema,cinema,New York,NY,40.686458,-73.978454,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.bam.org/visit#/BAM-KBH/BAM-Rose-Cinemas-at-BAM-KBH,,,OpenStreetMap,node/13695739586,https://www.openstreetmap.org/node/13695739586,0.91
osm_way_266217091,Cinema 123 by Angelika,cinema,cinema,New York,NY,40.761818,-73.965966,indoor,12,25,true,135,small_to_large,yes,unknown,,,,OpenStreetMap,way/266217091,https://www.openstreetmap.org/way/266217091,0.85
osm_way_247862776,Cinema Village,cinema,cinema,New York,NY,40.73394,-73.993442,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.cinemavillage.com,+1-212-924-3364,,OpenStreetMap,way/247862776,https://www.openstreetmap.org/way/247862776,0.95
osm_way_241844596,Cobble Hill Cinemas,cinema,cinema,New York,NY,40.684855,-73.994378,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.cobblehilltheatre.com/,+1-718-596-4995,,OpenStreetMap,way/241844596,https://www.openstreetmap.org/way/241844596,0.95
osm_way_366521781,Columbia Park Theaters,cinema,cinema,New York,NY,40.775277,-74.036908,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.columbiaparkcinemas.com/,,,OpenStreetMap,way/366521781,https://www.openstreetmap.org/way/366521781,0.79
osm_node_6896758627,Concourse Plaza Multiplex,cinema,cinema,New York,NY,40.825146,-73.921292,indoor,12,25,true,135,small_to_large,yes,unknown,,,,OpenStreetMap,node/6896758627,https://www.openstreetmap.org/node/6896758627,0.61
osm_node_368051477,Elinor Bunin Munroe Film Center,cinema,cinema,New York,NY,40.773449,-73.983574,indoor,12,25,true,135,small_to_large,yes,limited,https://www.filmlinc.org/visit-us/elinor-bunin-munroe-film-center/,,,OpenStreetMap,node/368051477,https://www.openstreetmap.org/node/368051477,0.95
osm_node_5356834735,Film Forum,cinema,cinema,New York,NY,40.728389,-74.004386,indoor,12,25,true,135,small_to_large,yes,unknown,,,,OpenStreetMap,node/5356834735,https://www.openstreetmap.org/node/5356834735,0.65
osm_node_7310807558,Film Noir Cinema,cinema,cinema,New York,NY,40.727314,-73.951608,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.filmnoircinema.com/,,,OpenStreetMap,node/7310807558,https://www.openstreetmap.org/node/7310807558,0.83
osm_way_249665303,IFC Center,cinema,cinema,New York,NY,40.731224,-74.001665,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.ifccenter.com/,+1-212-924-7771,,OpenStreetMap,way/249665303,https://www.openstreetmap.org/way/249665303,0.95
osm_node_6935388093,IPIC Theaters,cinema,cinema,New York,NY,40.706678,-74.003067,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.ipic.com/new-york-city-ny-fulton-market/location,,,OpenStreetMap,node/6935388093,https://www.openstreetmap.org/node/6935388093,0.95
osm_node_6916589909,LOOK Dine-in Cinemas,cinema,cinema,New York,NY,40.771579,-73.993795,indoor,12,25,true,135,small_to_large,yes,yes,https://www.lookcinemas.com/location/1006,,,OpenStreetMap,node/6916589909,https://www.openstreetmap.org/node/6916589909,0.95
osm_node_13500677229,Low Cinema,cinema,cinema,New York,NY,40.701185,-73.898546,indoor,12,25,true,135,small_to_large,yes,unknown,https://lowcinema.com/,+13475695423,,OpenStreetMap,node/13500677229,https://www.openstreetmap.org/node/13500677229,0.91
osm_node_5040718557,Museum of Modern Art (MoMA) films,cinema,cinema,New York,NY,40.761634,-73.977814,indoor,12,25,true,135,small_to_large,yes,unknown,,,,OpenStreetMap,node/5040718557,https://www.openstreetmap.org/node/5040718557,0.57
osm_node_2839686842,Nitehawk Cinema,cinema,cinema,New York,NY,40.716063,-73.962444,indoor,12,25,true,135,small_to_large,yes,limited,https://nitehawkcinema.com/williamsburg/,+1 646-963-9288,,OpenStreetMap,node/2839686842,https://www.openstreetmap.org/node/2839686842,0.95
osm_node_6638970068,No Evil Eye,cinema,cinema,New York,NY,40.720386,-74.002938,indoor,12,25,true,135,small_to_large,yes,unknown,,,,OpenStreetMap,node/6638970068,https://www.openstreetmap.org/node/6638970068,0.69
osm_way_265147960,Paris Theatre,cinema,cinema,New York,NY,40.763736,-73.974319,indoor,12,25,true,135,small_to_large,yes,yes,https://www.paristheaternyc.com/,+1 212-823-8945,,OpenStreetMap,way/265147960,https://www.openstreetmap.org/way/265147960,0.95
osm_node_2716231205,Producers Club Theaters and Bar,cinema,cinema,New York,NY,40.759502,-73.991444,indoor,12,25,true,135,small_to_large,yes,unknown,https://producersclub.com/,,,OpenStreetMap,node/2716231205,https://www.openstreetmap.org/node/2716231205,0.83
osm_node_5243571202,Quad Cinema,cinema,cinema,New York,NY,40.735961,-73.995965,indoor,12,25,true,135,small_to_large,yes,unknown,https://quadcinema.com,+1-212-255-2243,,OpenStreetMap,node/5243571202,https://www.openstreetmap.org/node/5243571202,0.83
osm_node_889115578,Regal Battery Park,cinema,cinema,New York,NY,40.714742,-74.015169,indoor,12,25,true,135,small_to_large,yes,yes,https://www.regmovies.com/Theatres/Theatre-Folder/Regal-Battery-Park-Stadium-11-6582,+1 844 462 7342,11:00-23:30,OpenStreetMap,node/889115578,https://www.openstreetmap.org/node/889115578,1
osm_node_2716231259,Regal E-Walk Stadium 13 & RPX,cinema,cinema,New York,NY,40.757048,-73.988936,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.regmovies.com/theatres/regal-e-walk-4dx-rpx/1929,,,OpenStreetMap,node/2716231259,https://www.openstreetmap.org/node/2716231259,0.95
osm_node_6912090035,Regal Essex 14 & RPX,cinema,cinema,New York,NY,40.718217,-73.987913,indoor,12,25,true,135,small_to_large,yes,unknown,,+1-212-475-5768,,OpenStreetMap,node/6912090035,https://www.openstreetmap.org/node/6912090035,0.85
osm_way_280569694,Regal UA Kaufman Astoria,cinema,cinema,New York,NY,40.755255,-73.92366,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.regmovies.com/theatres/regal-ua-kaufman-astoria-rpx-1333,+1 844-462-7342,,OpenStreetMap,way/280569694,https://www.openstreetmap.org/way/280569694,0.95
osm_node_2326030976,Regal Union Square Stadium 14,cinema,cinema,New York,NY,40.734053,-73.990725,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.regmovies.com/theatres/regal-union-square-screenx-4dx/1320,,,OpenStreetMap,node/2326030976,https://www.openstreetmap.org/node/2326030976,0.95
osm_node_10077762874,Roxy Cinema New York,cinema,cinema,New York,NY,40.719292,-74.004823,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.roxycinemanewyork.com/,,We-Su 17:00-23:00,OpenStreetMap,node/10077762874,https://www.openstreetmap.org/node/10077762874,1
osm_way_278135379,ShowPlace Theatres,cinema,cinema,New York,NY,40.785302,-74.04666,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.showplaceicon.com/browsing/cinemas/details/8875,+1-201-210-5364,,OpenStreetMap,way/278135379,https://www.openstreetmap.org/way/278135379,0.95
osm_node_5891876458,Soapbox Gallery,cinema,cinema,New York,NY,40.680324,-73.969244,indoor,12,25,true,135,small_to_large,yes,unknown,https://soapboxgallery.org,+1-917-595-8755,,OpenStreetMap,node/5891876458,https://www.openstreetmap.org/node/5891876458,0.83
osm_node_5483950744,Spectacle Theater,cinema,cinema,New York,NY,40.712516,-73.962905,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.spectacletheater.com/,+1 718-388-7088,,OpenStreetMap,node/5483950744,https://www.openstreetmap.org/node/5483950744,0.95
osm_node_2842929270,Stuart Cinema & Cafe,cinema,cinema,New York,NY,40.729245,-73.959312,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.stuartcinema.com,+1-347-721-3777,,OpenStreetMap,node/2842929270,https://www.openstreetmap.org/node/2842929270,0.91
osm_way_264651626,SVA Theater,cinema,cinema,New York,NY,40.746114,-73.999859,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.svatheatre.com/,,,OpenStreetMap,way/264651626,https://www.openstreetmap.org/way/264651626,0.95
osm_node_2838596374,Syndicated Bar Theater Kitchen,cinema,cinema,New York,NY,40.704988,-73.933081,indoor,12,25,true,135,small_to_large,yes,limited,https://syndicatedbk.com/,+1-718-386-3399,Su 15:00-24:00; Mo-We 17:00-24:00; Th 17:00-27:00; Fr 17:00-26:00; Sa 15:00-26:00,OpenStreetMap,node/2838596374,https://www.openstreetmap.org/node/2838596374,1
osm_node_11087509305,The Metrograph,cinema,cinema,New York,NY,40.715097,-73.991025,indoor,12,25,true,135,small_to_large,yes,unknown,https://metrograph.com/,+1-212-660-0312,,OpenStreetMap,node/11087509305,https://www.openstreetmap.org/node/11087509305,0.95
osm_way_247852538,Village East Cinema,cinema,cinema,New York,NY,40.730963,-73.986389,indoor,12,25,true,135,small_to_large,yes,no,https://www.angelikafilmcenter.com/villageeast/cinema-info,,,OpenStreetMap,way/247852538,https://www.openstreetmap.org/way/247852538,0.95
osm_node_368051450,Walter Reade Theater,cinema,cinema,New York,NY,40.774094,-73.984313,indoor,12,25,true,135,small_to_large,yes,unknown,https://www.filmlinc.org/visit-us/walter-reade-theater/,,,OpenStreetMap,node/368051450,https://www.openstreetmap.org/node/368051450,0.95
osm_node_2187909797,Williamsburg Cinemas,cinema,cinema,New York,NY,40.714151,-73.959834,indoor,12,25,true,135,small_to_large,yes,unknown,,,,OpenStreetMap,node/2187909797,https://www.openstreetmap.org/node/2187909797,0.81
osm_node_2708133516,Ziegfeld Ballroom,cinema,cinema,New York,NY,40.763037,-73.979833,indoor,12,25,true,135,small_to_large,yes,yes,,,,OpenStreetMap,node/2708133516,https://www.openstreetmap.org/node/2708133516,0.81
osm_node_13682884531,125 Newbury,gallery,gallery,New York,NY,40.718583,-74.002775,indoor,0,20,true,75,small_to_large,unknown,unknown,https://125newbury.com/,+1-212-371-5242,Tu-Sa 10:00-16:00,OpenStreetMap,node/13682884531,https://www.openstreetmap.org/node/13682884531,0.88
osm_node_6217127467,17 Frost Gallery,gallery,gallery,New York,NY,40.717581,-73.951384,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.17frost.com/,,,OpenStreetMap,node/6217127467,https://www.openstreetmap.org/node/6217127467,0.95
osm_node_6318314034,186f Kepler,gallery,gallery,New York,NY,40.716784,-73.997152,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,node/6318314034,https://www.openstreetmap.org/node/6318314034,0.65
osm_node_8062794938,303 Gallery,gallery,gallery,New York,NY,40.747543,-74.007539,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.303gallery.com,+1-212-255-1121,Tu-Sa 11:00-17:00,OpenStreetMap,node/8062794938,https://www.openstreetmap.org/node/8062794938,1
osm_node_10128879471,310 Art,gallery,gallery,New York,NY,40.688209,-73.988556,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.gallerykooy.com,+1-347-351-4526,,OpenStreetMap,node/10128879471,https://www.openstreetmap.org/node/10128879471,0.75
osm_node_10710987382,490 Atlantic,gallery,gallery,New York,NY,40.685681,-73.982057,indoor,0,20,true,75,small_to_large,unknown,unknown,https://490atlantic.com,+1-718-344-4856,,OpenStreetMap,node/10710987382,https://www.openstreetmap.org/node/10710987382,0.71
osm_way_925402925,4th Floor Studios,gallery,arts_centre,New York,NY,40.704428,-73.921821,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.4thfloorbrooklyn.com/,+1-212-804-8576,,OpenStreetMap,way/925402925,https://www.openstreetmap.org/way/925402925,0.95
osm_node_10859974150,532 Gallery Thomas Jaeckel,gallery,gallery,New York,NY,40.749501,-74.004767,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.532gallery.com,+1-917-701-3338,Tu-Sa 12:00-18:00,OpenStreetMap,node/10859974150,https://www.openstreetmap.org/node/10859974150,0.84
osm_node_13695739588,651 ARTS,gallery,arts_centre,New York,NY,40.686397,-73.978386,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.651arts.org,,,OpenStreetMap,node/13695739588,https://www.openstreetmap.org/node/13695739588,0.91
osm_node_8060623707,81 Leonard Gallery,gallery,gallery,New York,NY,40.717454,-74.004901,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.81leonardgallery.com,+1 212 227 9779,Mo-Sa 12:00-18:00,OpenStreetMap,node/8060623707,https://www.openstreetmap.org/node/8060623707,0.8
osm_node_3729655969,"92nd Street Y, New York",gallery,arts_centre,New York,NY,40.783044,-73.952766,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.92ny.org/,+1-212-415-5500,,OpenStreetMap,node/3729655969,https://www.openstreetmap.org/node/3729655969,0.95
osm_way_249664383,a83,gallery,gallery,New York,NY,40.721584,-74.002615,indoor,0,20,true,75,small_to_large,unknown,unknown,https://a83.site,,We-Su 12:00-18:00; Mo-Tu closed,OpenStreetMap,way/249664383,https://www.openstreetmap.org/way/249664383,1
osm_way_271892481,Aaron Davis Hall,gallery,arts_centre,New York,NY,40.817529,-73.95142,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,way/271892481,https://www.openstreetmap.org/way/271892481,0.85
osm_node_12549884714,ABRI MARS,gallery,gallery,New York,NY,40.720268,-73.985175,indoor,0,20,true,75,small_to_large,unknown,unknown,,,We-Sa 12:00-18:00,OpenStreetMap,node/12549884714,https://www.openstreetmap.org/node/12549884714,0.82
osm_node_368043384,Abrons Arts Center,gallery,arts_centre,New York,NY,40.715245,-73.983741,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.abronsartscenter.org/,,,OpenStreetMap,node/368043384,https://www.openstreetmap.org/node/368043384,0.95
osm_node_10873196749,ACA Galleries,gallery,gallery,New York,NY,40.746543,-74.006847,indoor,0,20,true,75,small_to_large,unknown,unknown,,+1-212-206-8080,Tu-Sa 11:00-18:00,OpenStreetMap,node/10873196749,https://www.openstreetmap.org/node/10873196749,0.9
osm_node_11340692126,Agora Gallery,gallery,gallery,New York,NY,40.749453,-74.004668,indoor,0,20,true,75,small_to_large,unknown,unknown,https://agora-gallery.com/,+1-212-226-4151,Tu-Sa 11:00-18:00,OpenStreetMap,node/11340692126,https://www.openstreetmap.org/node/11340692126,1
osm_node_10861434354,Albertz Benda Gallery,gallery,gallery,New York,NY,40.750055,-74.003586,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.albertzbenda.com/,+1-212-244-2579,Mo-Fr 10:00-18:00,OpenStreetMap,node/10861434354,https://www.openstreetmap.org/node/10861434354,1
osm_node_6261902489,Alexander and Bonin,gallery,gallery,New York,NY,40.719023,-74.003639,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,node/6261902489,https://www.openstreetmap.org/node/6261902489,0.61
osm_node_10861434363,Alexander Gray Associates Gallery,gallery,gallery,New York,NY,40.749786,-74.003642,indoor,0,20,true,75,small_to_large,unknown,unknown,https://alexandergray.com,+1-212-399-2636,Tu-Sa 10:30-18:00,OpenStreetMap,node/10861434363,https://www.openstreetmap.org/node/10861434363,1
osm_node_368053954,Alice Tully Hall,gallery,arts_centre,New York,NY,40.773503,-73.982579,indoor,0,20,true,75,small_to_large,unknown,limited,https://www.lincolncenter.org/venue/alice-tully-hall,,,OpenStreetMap,node/368053954,https://www.openstreetmap.org/node/368053954,0.95
osm_node_12088942774,All Street Gallery,gallery,gallery,New York,NY,40.725038,-73.988326,indoor,0,20,true,75,small_to_large,unknown,unknown,https://allstnyc.com,,,OpenStreetMap,node/12088942774,https://www.openstreetmap.org/node/12088942774,0.67
osm_node_10784508205,Allouche Gallery,gallery,gallery,New York,NY,40.722741,-74.000388,indoor,0,20,true,75,small_to_large,unknown,unknown,https://allouchegallery.com,+1 212-966-6675,Mo-Su 11:00-18:00,OpenStreetMap,node/10784508205,https://www.openstreetmap.org/node/10784508205,0.92
osm_node_10716466801,AM:PM Gallery,gallery,gallery,New York,NY,40.71076,-73.956555,indoor,0,20,true,75,small_to_large,unknown,unknown,https://ampmgallery.com/,,,OpenStreetMap,node/10716466801,https://www.openstreetmap.org/node/10716466801,0.91
osm_node_8076261683,Amanita,gallery,gallery,New York,NY,40.725131,-73.991978,indoor,0,20,true,75,small_to_large,unknown,unknown,,,,OpenStreetMap,node/8076261683,https://www.openstreetmap.org/node/8076261683,0.73
osm_node_12269996789,Amant,gallery,gallery,New York,NY,40.712231,-73.936987,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.amant.org/,,Th-Su 12:00-18:00,OpenStreetMap,node/12269996789,https://www.openstreetmap.org/node/12269996789,0.96
osm_node_12847512614,Amant,gallery,gallery,New York,NY,40.711852,-73.936819,indoor,0,20,true,75,small_to_large,unknown,unknown,https://www.amant.org/,,Th-Su 12:00-18:00,OpenStreetMap,node/12847512614,https://www.openstreetmap.org/node/12847512614,0.96
